antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction	zhangs_metric
frozenset({'RCA', 'RoSAS', 'RePEN', 'DeepSAD'})	frozenset({'Success'})	0.002	0.9	0.002	1.0	1.1111111111111112	0.00019999999999999987	inf	0.10020040080160314
frozenset({'RePEN', 'Quartile', 'Z_score', 'DeepSVDD'})	frozenset({'Success'})	0.002	0.9	0.002	1.0	1.1111111111111112	0.00019999999999999987	inf	0.10020040080160314
frozenset({'RCA', 'Quartile', 'RePEN', 'DeepSAD'})	frozenset({'Success'})	0.002	0.9	0.002	1.0	1.1111111111111112	0.00019999999999999987	inf	0.10020040080160314
frozenset({'PReNet', 'RePEN', 'DeepSVDD', 'DeepSAD'})	frozenset({'Success'})	0.002	0.9	0.002	1.0	1.1111111111111112	0.00019999999999999987	inf	0.10020040080160314
frozenset({'DeepSVDD', 'RePEN', 'PReNet', 'DevNet'})	frozenset({'Success'})	0.002	0.9	0.002	1.0	1.1111111111111112	0.00019999999999999987	inf	0.10020040080160314
frozenset({'PReNet', 'DeepSVDD', 'DevNet'})	frozenset({'Success'})	0.002	0.9	0.002	1.0	1.1111111111111112	0.00019999999999999987	inf	0.10020040080160314
frozenset({'Quartile', 'Z_score', 'DeepSVDD'})	frozenset({'Success'})	0.002	0.9	0.002	1.0	1.1111111111111112	0.00019999999999999987	inf	0.10020040080160314
frozenset({'PReNet', 'RoSAS', 'DevNet', 'ICL'})	frozenset({'Success'})	0.002	0.9	0.002	1.0	1.1111111111111112	0.00019999999999999987	inf	0.10020040080160314
frozenset({'Quartile', 'DeepSAD', 'RCA'})	frozenset({'Success'})	0.002	0.9	0.002	1.0	1.1111111111111112	0.00019999999999999987	inf	0.10020040080160314
frozenset({'RoSAS', 'RePEN', 'DeepSAD', 'RCA', 'SLAD', 'DevNet'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'DeepSVDD', 'Z_score', 'RePEN', 'DeepSAD', 'Quartile', 'RCA'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'RoSAS', 'DeepSVDD', 'RePEN', 'DeepSAD', 'RCA', 'DevNet'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'Z_score', 'DeepSVDD', 'DeepSAD'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'DeepSVDD', 'RoSAS', 'DevNet', 'RCA'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'RCA', 'RoSAS', 'DeepSVDD', 'DeepSAD'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'RCA', 'Quartile', 'DeepSVDD', 'DeepSAD'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'RCA', 'Z_score', 'DeepSVDD', 'DeepSAD'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'DeepSVDD', 'SLAD', 'RePEN', 'DevNet'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
