support	itemsets
0.004	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'DevNet', 'DeepSAD'})
0.004	frozenset({'RCA', 'PReNet', 'RePEN', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'DeepSVDD', 'DevNet', 'Z_score', 'DeepSAD'})
0.004	frozenset({'PReNet', 'DeepSVDD', 'DevNet', 'Success', 'DeepSAD'})
0.004	frozenset({'RePEN', 'ICL', 'RCA'})
0.004	frozenset({'PReNet', 'DeepSVDD', 'DevNet', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Z_score', 'DeepSVDD', 'DeepSAD', 'RCA'})
0.004	frozenset({'DevNet', 'GOAD', 'Success'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'RePEN', 'DevNet'})
0.004	frozenset({'Z_score', 'DeepSVDD', 'PReNet'})
0.004	frozenset({'PReNet', 'DeepSVDD', 'RePEN', 'Success', 'Z_score'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'RePEN', 'Success'})
0.004	frozenset({'RCA', 'DevNet', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'RePEN', 'Z_score'})
0.004	frozenset({'RCA', 'PReNet', 'DevNet', 'RePEN', 'DeepSAD'})
0.004	frozenset({'DeepSVDD', 'DevNet', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'Success', 'DevNet'})
0.004	frozenset({'PReNet', 'DeepSVDD', 'Success', 'Z_score', 'DevNet'})
0.004	frozenset({'DeepSVDD', 'SLAD', 'Success'})
0.002	frozenset({'RePEN', 'ICL', 'RCA', 'PReNet'})
0.002	frozenset({'RePEN', 'ICL', 'DeepSAD', 'RCA'})
0.002	frozenset({'RePEN', 'NeuTraL', 'ICL', 'RCA'})
0.002	frozenset({'NeuTraL', 'GOAD', 'PReNet'})
0.002	frozenset({'GOAD', 'RCA'})
0.002	frozenset({'RCA', 'PReNet', 'RePEN', 'ICL', 'DeepSAD'})
0.002	frozenset({'RCA', 'PReNet', 'NeuTraL', 'DeepSVDD', 'Success', 'ICL', 'DeepSAD'})
0.002	frozenset({'RCA', 'NeuTraL', 'Success', 'ICL', 'DeepSAD'})
0.002	frozenset({'DeepSVDD', 'GOAD', 'RoSAS'})
0.002	frozenset({'ICL', 'DeepSVDD', 'RCA', 'PReNet'})
0.002	frozenset({'ICL', 'DeepSVDD', 'RoSAS', 'RCA'})
0.002	frozenset({'ICL', 'DeepSVDD', 'DeepSAD', 'RCA'})
0.002	frozenset({'ICL', 'NeuTraL', 'DeepSVDD', 'RCA'})
0.002	frozenset({'NeuTraL', 'DeepSVDD', 'GOAD'})
0.002	frozenset({'NeuTraL', 'GOAD', 'Success', 'PReNet'})
0.002	frozenset({'RCA', 'PReNet', 'NeuTraL', 'DeepSVDD', 'RePEN', 'Success', 'ICL', 'DeepSAD'})
0.002	frozenset({'NeuTraL', 'GOAD', 'DevNet'})
0.002	frozenset({'NeuTraL', 'DevNet', 'GOAD', 'Success'})
0.002	frozenset({'RCA', 'PReNet', 'RePEN', 'Success', 'ICL'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'GOAD'})
0.002	frozenset({'RCA', 'PReNet', 'NeuTraL', 'ICL', 'DeepSAD'})
0.002	frozenset({'RCA', 'PReNet', 'NeuTraL', 'RePEN', 'Success', 'ICL', 'DeepSAD'})
0.002	frozenset({'RCA', 'NeuTraL', 'RePEN', 'ICL', 'DeepSAD'})
0.002	frozenset({'RoSAS', 'DeepSVDD', 'GOAD', 'Success'})
0.002	frozenset({'ICL', 'DeepSVDD', 'SLAD', 'Success'})
0.002	frozenset({'ICL', 'DeepSVDD', 'RoSAS', 'Success'})
0.002	frozenset({'NeuTraL', 'DeepSVDD', 'GOAD', 'Success'})
0.002	frozenset({'NeuTraL', 'DeepSVDD', 'GOAD', 'RoSAS'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'GOAD', 'Success'})
0.002	frozenset({'NeuTraL', 'DeepSVDD', 'RoSAS', 'Success'})
0.002	frozenset({'RCA', 'PReNet', 'NeuTraL', 'Success', 'ICL'})
0.002	frozenset({'RCA', 'PReNet', 'Success', 'ICL', 'DeepSAD'})
0.002	frozenset({'RCA', 'RePEN', 'Success', 'ICL', 'DeepSAD'})
0.002	frozenset({'RCA', 'PReNet', 'NeuTraL', 'DeepSVDD', 'RePEN', 'Success', 'ICL'})
0.002	frozenset({'RCA', 'NeuTraL', 'RePEN', 'Success', 'ICL'})
0.002	frozenset({'RCA', 'PReNet', 'NeuTraL', 'RePEN', 'ICL'})
0.002	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'RePEN', 'Success', 'ICL', 'DeepSAD'})
0.002	frozenset({'ICL', 'Success', 'NeuTraL', 'RCA'})
0.002	frozenset({'RCA', 'NeuTraL', 'DeepSVDD', 'RePEN', 'Success', 'ICL', 'DeepSAD'})
0.002	frozenset({'RCA', 'PReNet', 'NeuTraL', 'DeepSVDD', 'RePEN', 'ICL', 'DeepSAD'})
0.002	frozenset({'RCA', 'DeepSVDD', 'RePEN', 'Success', 'ICL', 'DeepSAD'})
0.002	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'RePEN', 'Success', 'ICL'})
0.002	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'Success', 'ICL'})
0.002	frozenset({'RCA', 'DeepSVDD', 'Success', 'ICL', 'RoSAS'})
0.002	frozenset({'NeuTraL', 'DevNet'})
0.002	frozenset({'ICL', 'DevNet'})
0.002	frozenset({'SLAD', 'PReNet'})
0.002	frozenset({'RCA', 'DeepSVDD', 'Success', 'ICL', 'DeepSAD'})
0.002	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'ICL', 'DeepSAD'})
0.002	frozenset({'RCA', 'NeuTraL', 'DeepSVDD', 'Success', 'ICL'})
0.002	frozenset({'RCA', 'PReNet', 'NeuTraL', 'DeepSVDD', 'ICL'})
0.002	frozenset({'RCA', 'NeuTraL', 'DeepSVDD', 'ICL', 'DeepSAD'})
0.002	frozenset({'NeuTraL', 'DeepSVDD', 'Success', 'RoSAS', 'GOAD'})
0.002	frozenset({'RCA', 'NeuTraL', 'DeepSVDD', 'RePEN', 'ICL'})
0.002	frozenset({'RCA', 'DeepSVDD', 'RePEN', 'ICL', 'DeepSAD'})
0.002	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'RePEN', 'ICL'})
0.002	frozenset({'ICL', 'RCA', 'PReNet'})
0.002	frozenset({'ICL', 'RoSAS', 'RCA'})
0.002	frozenset({'ICL', 'DeepSAD', 'RCA'})
0.002	frozenset({'ICL', 'NeuTraL', 'RCA'})
0.002	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'Success', 'ICL', 'DeepSAD'})
0.002	frozenset({'RCA', 'PReNet', 'NeuTraL', 'DeepSVDD', 'Success', 'ICL'})
0.002	frozenset({'RCA', 'NeuTraL', 'DeepSVDD', 'Success', 'ICL', 'DeepSAD'})
0.002	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'RePEN', 'ICL', 'DeepSAD'})
0.002	frozenset({'RCA', 'NeuTraL', 'DeepSVDD', 'RePEN', 'Success', 'ICL'})
0.002	frozenset({'RCA', 'PReNet', 'NeuTraL', 'DeepSVDD', 'RePEN', 'ICL'})
0.002	frozenset({'ICL', 'Success', 'RoSAS', 'RCA'})
0.002	frozenset({'GOAD', 'Success', 'PReNet'})
0.002	frozenset({'NeuTraL', 'DevNet', 'Success'})
0.002	frozenset({'ICL', 'DevNet', 'Success'})
0.002	frozenset({'SLAD', 'Success', 'PReNet'})
0.002	frozenset({'ICL', 'NeuTraL', 'DeepSAD', 'RCA'})
0.002	frozenset({'ICL', 'NeuTraL', 'RCA', 'PReNet'})
0.002	frozenset({'RCA', 'PReNet', 'NeuTraL', 'DeepSVDD', 'ICL', 'DeepSAD'})
0.002	frozenset({'RCA', 'PReNet', 'NeuTraL', 'Success', 'ICL', 'DeepSAD'})
0.002	frozenset({'ICL', 'PReNet', 'DeepSAD', 'RCA'})
0.002	frozenset({'ICL', 'Success', 'DeepSAD', 'RCA'})
0.002	frozenset({'ICL', 'PReNet', 'Success', 'RCA'})
0.002	frozenset({'RCA', 'NeuTraL', 'DeepSVDD', 'RePEN', 'ICL', 'DeepSAD'})
0.002	frozenset({'GOAD', 'PReNet'})
0.002	frozenset({'ICL', 'DeepSVDD', 'SLAD'})
0.002	frozenset({'RCA', 'PReNet', 'RePEN', 'Success', 'ICL', 'DeepSAD'})
0.002	frozenset({'RCA', 'PReNet', 'NeuTraL', 'RePEN', 'Success', 'ICL'})
0.002	frozenset({'RCA', 'NeuTraL', 'RePEN', 'Success', 'ICL', 'DeepSAD'})
0.002	frozenset({'RCA', 'PReNet', 'NeuTraL', 'RePEN', 'ICL', 'DeepSAD'})
0.002	frozenset({'RePEN', 'RoSAS', 'DevNet'})
0.002	frozenset({'ICL', 'DeepSVDD', 'RoSAS'})
0.002	frozenset({'RePEN', 'RoSAS', 'DevNet', 'Success'})
0.002	frozenset({'NeuTraL', 'DeepSVDD', 'RoSAS'})
0.002	frozenset({'ICL', 'GOAD', 'RCA'})
