antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction	zhangs_metric
frozenset({'GOAD', 'DeepSAD', 'RoSAS'})	frozenset({'Success'})	0.019636363636363636	0.9892561983471074	0.018876033057851238	0.9612794612794612	0.9717194220118196	-0.0005493613824192334	0.2774703557312248	-0.028830697564089937
frozenset({'RCA', 'RePEN'})	frozenset({'Success'})	0.061140495867768596	0.9892561983471074	0.0587603305785124	0.9610705596107055	0.9715082515697191	-0.001723283928693392	0.27598140495867746	-0.030290987539786984
frozenset({'DeepSAD', 'RoSAS', 'SLAD'})	frozenset({'Success'})	0.019669421487603304	0.9892561983471074	0.018892561983471074	0.9605042016806723	0.9709357427181399	-0.0005655351410422775	0.2720239141902589	-0.029630125850738837
frozenset({'SLAD', 'RoSAS'})	frozenset({'Success'})	0.019669421487603304	0.9892561983471074	0.018892561983471074	0.9605042016806723	0.9709357427181399	-0.0005655351410422775	0.2720239141902589	-0.029630125850738837
frozenset({'GOAD', 'DeepSAD'})	frozenset({'Success'})	0.01990082644628099	0.9892561983471074	0.019107438016528925	0.9601328903654485	0.9705603987821159	-0.0005795778976845842	0.26949035812672173	-0.030019425033059002
frozenset({'DeepSVDD', 'DeepSAD', 'SLAD'})	frozenset({'Success'})	0.01547107438016529	0.9892561983471074	0.01484297520661157	0.9594017094017093	0.9698212768388206	-0.00046188101905607695	0.2646367986080902	-0.030638427554562822
frozenset({'DeepSVDD', 'DeepSAD', 'RoSAS', 'SLAD'})	frozenset({'Success'})	0.015289256198347107	0.9892561983471074	0.014661157024793389	0.958918918918919	0.9693332430174536	-0.00046383443753841846	0.2615267507612013	-0.031128087197147387
frozenset({'DeepSVDD', 'SLAD', 'RoSAS'})	frozenset({'Success'})	0.015289256198347107	0.9892561983471074	0.014661157024793389	0.958918918918919	0.9693332430174536	-0.00046383443753841846	0.2615267507612013	-0.031128087197147387
frozenset({'RCA', 'RoSAS'})	frozenset({'Success'})	0.025735537190082643	0.9892561983471074	0.02466115702479339	0.9582530507385999	0.9686601431860534	-0.0007978826582883645	0.2573553719008268	-0.03214110199655058
frozenset({'SLAD', 'RePEN'})	frozenset({'Success'})	0.03211570247933884	0.9892561983471074	0.030727272727272728	0.9567678847143593	0.9671588475391601	-0.001043385014684789	0.24851436442345562	-0.03389393138213284
frozenset({'RCA', 'SLAD'})	frozenset({'Success'})	0.0315702479338843	0.9892561983471074	0.030198347107438017	0.956544502617801	0.9669330394047947	-0.0010327163445119879	0.2472368814099372	-0.034108156965738386
frozenset({'RCA', 'DeepSAD', 'RoSAS'})	frozenset({'Success'})	0.022991735537190083	0.9892561983471074	0.02193388429752066	0.9539899352983465	0.9643507282464489	-0.0008108325934020888	0.23350981404958704	-0.03645761349298622
frozenset({'DeepSVDD', 'SLAD'})	frozenset({'Success'})	0.025074380165289255	0.9892561983471074	0.023867768595041323	0.9518787079762691	0.9622165719726696	-0.0009372174031828419	0.2232650288690146	-0.0387175661308038
frozenset({'RCA', 'DeepSAD'})	frozenset({'Success'})	0.02409917355371901	0.9892561983471074	0.02290909090909091	0.9506172839506173	0.960941448270883	-0.0009311659039683076	0.21756198347107455	-0.03998450877441934
frozenset({'RCA', 'SLAD', 'RePEN'})	frozenset({'Success'})	0.027768595041322314	0.9892561983471074	0.026396694214876032	0.950595238095238	0.9609191629868321	-0.0010735605491428192	0.21746490092601808	-0.04015223413795165
frozenset({'GOAD', 'SLAD'})	frozenset({'Success'})	0.03251239669421488	0.9892561983471074	0.030826446280991737	0.9481443823080833	0.9584416897182797	-0.0013366436718803346	0.20718684167882012	-0.042894970602068684
frozenset({'RCA', 'DevNet'})	frozenset({'Success'})	0.026776859504132233	0.9892561983471074	0.025371900826446282	0.9475308641975309	0.9578215085037697	-0.001117273410286182	0.20476421973748188	-0.043288737306857256
frozenset({'RCA', 'DevNet', 'RoSAS'})	frozenset({'Success'})	0.019768595041322314	0.9892561983471074	0.01869421487603306	0.9456521739130436	0.9559224147324835	-0.0008619903012089328	0.19768595041322362	-0.044926573651814
frozenset({'RCA', 'DeepSVDD'})	frozenset({'Success'})	0.025173553719008264	0.9892561983471074	0.023768595041322314	0.9441891004596191	0.9544434515924304	-0.001134499009630488	0.19250364608653378	-0.046678069954684584
