antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction	zhangs_metric
frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'NeuTraL'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Quartile', 'PReNet'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Quartile', 'RoSAS'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Quartile', 'RoSAS'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
frozenset({'SLAD', 'DevNet', 'RePEN', 'Quartile', 'RoSAS'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
frozenset({'SLAD', 'DevNet', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Quartile', 'PReNet'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Quartile', 'PReNet'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
frozenset({'SLAD', 'DevNet', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
