support	itemsets
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'ICL', 'DeepSAD', 'Success', 'RePEN', 'Z_score', 'Quartile'})
0.002	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'Success', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Quartile', 'PReNet', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'RePEN', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'RePEN', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'Success', 'Quartile', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'Success', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'Success', 'RePEN', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'Quartile', 'PReNet', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'Success', 'Z_score', 'PReNet'})
0.002	frozenset({'GOAD', 'SLAD', 'Z_score', 'RoSAS'})
0.002	frozenset({'ICL', 'DeepSVDD', 'DeepSAD', 'Quartile', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'DeepSAD', 'RePEN', 'Quartile', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'Z_score'})
0.002	frozenset({'ICL', 'DeepSVDD', 'RePEN', 'Quartile', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'DeepSAD', 'Success', 'Z_score', 'Quartile', 'NeuTraL'})
0.002	frozenset({'ICL', 'DeepSVDD', 'DeepSAD', 'Success', 'Z_score', 'Quartile'})
0.002	frozenset({'Z_score', 'SLAD', 'Quartile', 'RoSAS'})
0.002	frozenset({'DeepSAD', 'Z_score', 'RoSAS', 'SLAD'})
0.002	frozenset({'SLAD', 'NeuTraL', 'Z_score', 'RoSAS'})
0.002	frozenset({'DeepSVDD', 'SLAD', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'RePEN', 'Quartile', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Quartile', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'DeepSVDD', 'Success', 'Quartile', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'Success', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'DeepSVDD', 'Success', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'Success', 'RePEN', 'Quartile', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'DeepSAD', 'Quartile', 'PReNet', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'Quartile', 'PReNet', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'DeepSAD', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'DeepSVDD', 'Quartile', 'PReNet', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'DeepSVDD', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'RePEN', 'Quartile', 'PReNet', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'DeepSAD', 'RePEN', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'RePEN', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'Success', 'Quartile', 'PReNet', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'DeepSAD', 'Success', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'Success', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'DeepSVDD', 'Success', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'Success', 'RePEN', 'Z_score', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Quartile', 'Z_score'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'Quartile', 'Z_score', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'Success', 'Z_score', 'RoSAS'})
0.002	frozenset({'DevNet', 'SLAD', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'Success', 'Z_score', 'RoSAS', 'Quartile', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'Success', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'Success', 'RePEN', 'Z_score', 'RoSAS', 'Quartile'})
0.002	frozenset({'SLAD', 'DeepSAD', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'GOAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'DevNet', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'GOAD', 'Success', 'Z_score', 'RoSAS', 'Quartile'})
0.002	frozenset({'SLAD', 'DevNet', 'Success', 'Z_score', 'Quartile', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'ICL', 'DeepSVDD', 'Success', 'Z_score', 'Quartile', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSAD', 'Success', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'ICL', 'DeepSVDD', 'DeepSAD', 'Success', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'DeepSAD', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'DevNet', 'Success', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'Z_score', 'RoSAS', 'Quartile', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'RePEN', 'Z_score', 'RoSAS', 'Quartile'})
0.002	frozenset({'SLAD', 'Success', 'Z_score', 'RoSAS', 'Quartile'})
0.002	frozenset({'SLAD', 'GOAD', 'Z_score', 'RoSAS', 'Quartile'})
0.002	frozenset({'SLAD', 'DevNet', 'Z_score', 'Quartile', 'RoSAS'})
0.002	frozenset({'SLAD', 'DeepSAD', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'DeepSAD', 'Success', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'Success', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'Success', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'Success', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'DevNet', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'Success', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'RePEN', 'Z_score', 'RoSAS', 'Success'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'Success', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'Success', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'Success', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'Success'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'Success'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'RePEN', 'Z_score', 'RoSAS', 'Success'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'Success'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Success', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'Success', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'Success', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'Success', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Success', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'RePEN', 'Z_score', 'PReNet'})
0.002	frozenset({'SLAD', 'DevNet', 'Z_score', 'PReNet', 'Quartile'})
0.002	frozenset({'SLAD', 'DeepSAD', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'Z_score', 'PReNet'})
0.002	frozenset({'SLAD', 'DeepSAD', 'RePEN', 'Z_score', 'PReNet'})
0.002	frozenset({'SLAD', 'DeepSAD', 'Success', 'Z_score', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Z_score', 'PReNet'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Z_score', 'PReNet'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'RePEN', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'Success', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'Success', 'Z_score', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'Success', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Z_score', 'PReNet'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Z_score', 'PReNet'})
0.002	frozenset({'SLAD', 'Success', 'RePEN', 'Z_score', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'RePEN', 'Z_score', 'PReNet'})
0.002	frozenset({'SLAD', 'DevNet', 'RePEN', 'Z_score', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'Success', 'Z_score', 'PReNet'})
0.002	frozenset({'SLAD', 'DevNet', 'Success', 'Z_score', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'Z_score', 'PReNet'})
0.002	frozenset({'SLAD', 'DeepSAD', 'Quartile', 'PReNet', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'Quartile', 'PReNet', 'Z_score'})
0.002	frozenset({'SLAD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'Z_score'})
0.002	frozenset({'SLAD', 'DeepSAD', 'Success', 'Quartile', 'PReNet', 'Z_score'})
0.002	frozenset({'SLAD', 'GOAD', 'Z_score', 'PReNet', 'Quartile'})
0.002	frozenset({'SLAD', 'Success', 'Z_score', 'PReNet', 'Quartile'})
0.002	frozenset({'SLAD', 'RePEN', 'Z_score', 'PReNet', 'Quartile'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'Quartile', 'PReNet', 'Z_score'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'Success', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'Success'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'Success', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'Success', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'Success'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'Success', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'Success', 'NeuTraL'})
0.002	frozenset({'Z_score', 'SLAD', 'Quartile', 'PReNet'})
0.002	frozenset({'DeepSAD', 'Z_score', 'PReNet', 'SLAD'})
0.002	frozenset({'SLAD', 'NeuTraL', 'Z_score', 'PReNet'})
0.002	frozenset({'DeepSVDD', 'Z_score', 'PReNet', 'SLAD'})
